,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
336,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,4.0,['NCT01313819'],MONDO_0005180,Parkinson disease
337,CLCN2,chloride voltage-gated channel 2,LUBIPROSTONE,Small molecule,CHEMBL1201134,4.0,['NCT00908076'],MONDO_0005180,Parkinson disease
338,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,4.0,[],MONDO_0005180,Parkinson disease
339,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,4.0,[],MONDO_0005180,Parkinson disease
340,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
341,CACNA1S,calcium voltage-gated channel subunit alpha1 S,ISRADIPINE,Small molecule,CHEMBL1648,3.0,['NCT02168842'],MONDO_0005180,Parkinson disease
342,DRD2,dopamine receptor D2,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT02864004', 'NCT02339064']",MONDO_0005180,Parkinson disease
343,DRD4,dopamine receptor D4,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT01723904', 'NCT04571164', 'NCT01646255', 'NCT00594165', 'NCT01631825', 'NCT00505687', 'NCT00474058', 'NCT00243971', 'NCT01646268', 'NCT00501969', 'NCT00242008', 'NCT00522379', 'NCT00599196', 'NCT01628926', 'NCT00243945', 'NCT00244387', 'NCT00594386', 'NCT00593606']",MONDO_0005180,Parkinson disease
344,DRD2,dopamine receptor D2,APOMORPHINE HYDROCHLORIDE,Small molecule,CHEMBL5314363,3.0,"['NCT01063621', 'NCT00142545', 'NCT01058291', 'NCT00955318', 'NCT00145171', 'NCT00200525', 'NCT02006121']",MONDO_0005180,Parkinson disease
345,DRD3,dopamine receptor D3,PARDOPRUNOX,Small molecule,CHEMBL2103832,3.0,"['NCT00407095', 'NCT00335374', 'NCT00269516', 'NCT00406588', 'NCT00332917', 'NCT00134251']",MONDO_0005180,Parkinson disease
346,HTR1A,5-hydroxytryptamine receptor 1A,PARDOPRUNOX,Small molecule,CHEMBL2103832,3.0,"['NCT00406588', 'NCT00134251', 'NCT00407095', 'NCT00269516', 'NCT00335374', 'NCT00332917']",MONDO_0005180,Parkinson disease
347,ADORA2A,adenosine A2a receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT01738178'],MONDO_0005180,Parkinson disease
348,DRD3,dopamine receptor D3,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT00519532', 'NCT01536015']",MONDO_0005180,Parkinson disease
349,DRD1,dopamine receptor D1,TAVAPADON,Small molecule,CHEMBL3697617,3.0,"['NCT04223193', 'NCT04201093']",MONDO_0005180,Parkinson disease
350,SLC6A2,solute carrier family 6 member 2,VENLAFAXINE HYDROCHLORIDE,Small molecule,CHEMBL1201066,3.0,['NCT00086190'],MONDO_0005180,Parkinson disease
351,DRD4,dopamine receptor D4,APOMORPHINE HYDROCHLORIDE,Small molecule,CHEMBL5314363,3.0,"['NCT00145171', 'NCT00200525', 'NCT02006121', 'NCT01058291', 'NCT01063621', 'NCT00955318', 'NCT00142545']",MONDO_0005180,Parkinson disease
352,DRD2,dopamine receptor D2,PRAMIPEXOLE,Small molecule,CHEMBL301265,3.0,"['NCT01191944', 'NCT02172573', 'NCT00275275', 'NCT00466167', 'NCT00240409', 'NCT02177357', 'NCT00479401', 'NCT00335166', 'NCT00274131', 'NCT03329508', 'NCT01007864', 'NCT00601523', 'NCT00558025', 'NCT00577460']",MONDO_0005180,Parkinson disease
353,ACHE,acetylcholinesterase (Yt blood group),RIVASTIGMINE,Small molecule,CHEMBL636,3.0,['NCT04226248'],MONDO_0005180,Parkinson disease
354,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
355,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00286897', 'NCT00368108']",MONDO_0005180,Parkinson disease
356,HRH3,histamine receptor H3,PITOLISANT,Small molecule,CHEMBL462605,3.0,"['NCT01066442', 'NCT01036139']",MONDO_0005180,Parkinson disease
357,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
358,DRD5,dopamine receptor D5,TAVAPADON,Small molecule,CHEMBL3697617,3.0,['NCT04760769'],MONDO_0005180,Parkinson disease
359,DRD3,dopamine receptor D3,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT00243945', 'NCT00599196', 'NCT00242008', 'NCT01723904', 'NCT00522379', 'NCT00244387', 'NCT01646268', 'NCT00505687', 'NCT00474058', 'NCT01628926', 'NCT00501969', 'NCT00594386', 'NCT00594165', 'NCT01646255', 'NCT00593606', 'NCT04571164', 'NCT01631825', 'NCT00243971']",MONDO_0005180,Parkinson disease
360,MAOB,monoamine oxidase B,RASAGILINE,Small molecule,CHEMBL887,3.0,"['NCT02337725', 'NCT01556165', 'NCT00203125', 'NCT01268891', 'NCT00203138', 'NCT00203034', 'NCT01155466', 'NCT01736891', 'NCT00203177', 'NCT02337764', 'NCT00256204', 'NCT02337751', 'NCT00203164', 'NCT03329508', 'NCT00203060', 'NCT01479530']",MONDO_0005180,Parkinson disease
361,DRD1,dopamine receptor D1,TAVAPADON,Small molecule,CHEMBL3697617,3.0,['NCT04542499'],MONDO_0005180,Parkinson disease
362,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
363,DRD3,dopamine receptor D3,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT02542696', 'NCT01058291', 'NCT00200525', 'NCT01504178', 'NCT02006121', 'NCT03391882', 'NCT00955318', 'NCT02469090', 'NCT01039090', 'NCT01063621', 'NCT00142545', 'NCT00145171']",MONDO_0005180,Parkinson disease
364,DRD2,dopamine receptor D2,SUMANIROLE,Small molecule,CHEMBL419792,3.0,"['NCT00058838', 'NCT00036218']",MONDO_0005180,Parkinson disease
365,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,3.0,"['NCT02352363', 'NCT01504178', 'NCT01646255', 'NCT02799381', 'NCT02549092', 'NCT00004733', 'NCT01568073', 'NCT02240030', 'NCT00406588', 'NCT01227655', 'NCT00660673', 'NCT01960842', 'NCT00357994', 'NCT02242487', 'NCT00099268', 'NCT00360568', 'NCT00660387', 'NCT04380142', 'NCT00134966', 'NCT00335153', 'NCT01736176']",MONDO_0005180,Parkinson disease
366,BCHE,butyrylcholinesterase,RIVASTIGMINE,Small molecule,CHEMBL636,3.0,['NCT04226248'],MONDO_0005180,Parkinson disease
367,DDC,dopa decarboxylase,CARBIDOPA,Small molecule,CHEMBL1200748,3.0,"['NCT00099268', 'NCT00360568', 'NCT01736176', 'NCT02549092', 'NCT00134966', 'NCT00660673', 'NCT01568073', 'NCT00357994', 'NCT02799381', 'NCT01960842', 'NCT00660387', 'NCT01227655', 'NCT00335153']",MONDO_0005180,Parkinson disease
368,DRD4,dopamine receptor D4,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,['NCT02786667'],MONDO_0005180,Parkinson disease
369,DRD3,dopamine receptor D3,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,['NCT02786667'],MONDO_0005180,Parkinson disease
370,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN,Small molecule,CHEMBL2111101,3.0,"['NCT01174004', 'NCT00550238', 'NCT00477672', 'NCT00658567']",MONDO_0005180,Parkinson disease
371,COMT,catechol-O-methyltransferase,OPICAPONE,Small molecule,CHEMBL1089318,3.0,['NCT04978597'],MONDO_0005180,Parkinson disease
372,DRD4,dopamine receptor D4,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT02864004', 'NCT02339064']",MONDO_0005180,Parkinson disease
373,DRD3,dopamine receptor D3,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
374,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00286897', 'NCT00368108']",MONDO_0005180,Parkinson disease
375,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,3.0,['NCT04232969'],MONDO_0005180,Parkinson disease
376,ADORA2A,adenosine A2a receptor,ISTRADEFYLLINE,Small molecule,CHEMBL431770,3.0,"['NCT02610231', 'NCT00957203', 'NCT00199407', 'NCT00203957', 'NCT00199394', 'NCT00955526', 'NCT00199420', 'NCT00199368', 'NCT01968031']",MONDO_0005180,Parkinson disease
377,DRD4,dopamine receptor D4,PRAMIPEXOLE,Small molecule,CHEMBL301265,3.0,"['NCT00577460', 'NCT00240409', 'NCT02172573', 'NCT01007864', 'NCT00558025', 'NCT03329508', 'NCT02177357', 'NCT00601523', 'NCT00466167', 'NCT00335166', 'NCT01191944', 'NCT00479401', 'NCT00275275', 'NCT00274131']",MONDO_0005180,Parkinson disease
378,OPRD1,opioid receptor delta 1,NALOXONE,Small molecule,CHEMBL80,3.0,['NCT01439100'],MONDO_0005180,Parkinson disease
379,SNAP25,synaptosome associated protein 25,INCOBOTULINUMTOXINA,Unknown,CHEMBL2108035,3.0,['NCT00909883'],MONDO_0005180,Parkinson disease
380,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN TARTRATE,Small molecule,CHEMBL2448613,3.0,"['NCT00477672', 'NCT00550238', 'NCT00658567', 'NCT01174004']",MONDO_0005180,Parkinson disease
381,ADORA2B,adenosine A2b receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT01738178'],MONDO_0005180,Parkinson disease
382,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00360412', 'NCT00505622', 'NCT00360308']",MONDO_0005180,Parkinson disease
383,DRD4,dopamine receptor D4,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT01929317'],MONDO_0005180,Parkinson disease
384,ADORA2A,adenosine A2a receptor,PRELADENANT,Small molecule,CHEMBL240624,3.0,"['NCT01155466', 'NCT01227265']",MONDO_0005180,Parkinson disease
385,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
386,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00360412', 'NCT00360308', 'NCT00505622']",MONDO_0005180,Parkinson disease
387,ADORA2A,adenosine A2a receptor,PRELADENANT,Small molecule,CHEMBL240624,3.0,"['NCT01215227', 'NCT01155479']",MONDO_0005180,Parkinson disease
388,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
389,DRD2,dopamine receptor D2,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT01536015', 'NCT00519532']",MONDO_0005180,Parkinson disease
390,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00286897', 'NCT00368108']",MONDO_0005180,Parkinson disease
391,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00360308', 'NCT00360412', 'NCT00505622']",MONDO_0005180,Parkinson disease
392,DRD1,dopamine receptor D1,TAVAPADON,Small molecule,CHEMBL3697617,3.0,['NCT04760769'],MONDO_0005180,Parkinson disease
393,ADRB1,adrenoceptor beta 1,DOPAMINE HYDROCHLORIDE,Small molecule,CHEMBL1557,3.0,['NCT01039090'],MONDO_0005180,Parkinson disease
394,CACNA1F,calcium voltage-gated channel subunit alpha1 F,ISRADIPINE,Small molecule,CHEMBL1648,3.0,['NCT02168842'],MONDO_0005180,Parkinson disease
395,ADRB1,adrenoceptor beta 1,DOPAMINE,Small molecule,CHEMBL59,3.0,"['NCT00465452', 'NCT00139880', 'NCT01039090', 'NCT00139867', 'NCT00038116']",MONDO_0005180,Parkinson disease
396,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN,Small molecule,CHEMBL2111101,3.0,['NCT06068465'],MONDO_0005180,Parkinson disease
397,DRD4,dopamine receptor D4,BROMOCRIPTINE,Small molecule,CHEMBL493,3.0,"['NCT02172573', 'NCT00240409']",MONDO_0005180,Parkinson disease
398,DRD2,dopamine receptor D2,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT01929317'],MONDO_0005180,Parkinson disease
399,DDC,dopa decarboxylase,CARBIDOPA ANHYDROUS,Small molecule,CHEMBL1201236,3.0,"['NCT01960842', 'NCT00134966', 'NCT01227655', 'NCT00660387', 'NCT01568073', 'NCT00660673', 'NCT01736176', 'NCT00099268', 'NCT02549092', 'NCT00357994', 'NCT02799381', 'NCT00335153', 'NCT00360568']",MONDO_0005180,Parkinson disease
400,DRD2,dopamine receptor D2,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
401,DRD3,dopamine receptor D3,BROMOCRIPTINE,Small molecule,CHEMBL493,3.0,"['NCT00240409', 'NCT02172573']",MONDO_0005180,Parkinson disease
402,SLC6A4,solute carrier family 6 member 4,VENLAFAXINE,Small molecule,CHEMBL637,3.0,['NCT00086190'],MONDO_0005180,Parkinson disease
403,ACHE,acetylcholinesterase (Yt blood group),DONEPEZIL,Small molecule,CHEMBL502,3.0,['NCT00165815'],MONDO_0005180,Parkinson disease
404,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
405,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,3.0,"['NCT02615873', 'NCT02605434']",MONDO_0005180,Parkinson disease
406,MAOB,monoamine oxidase B,RASAGILINE MESYLATE,Small molecule,CHEMBL1201142,3.0,"['NCT00256204', 'NCT00203060', 'NCT02337764', 'NCT00203177', 'NCT00203164', 'NCT02337751', 'NCT00203125', 'NCT00203138', 'NCT01479530', 'NCT00203034', 'NCT02337725']",MONDO_0005180,Parkinson disease
407,DRD5,dopamine receptor D5,TAVAPADON,Small molecule,CHEMBL3697617,3.0,['NCT04542499'],MONDO_0005180,Parkinson disease
408,MAOB,monoamine oxidase B,SAFINAMIDE,Small molecule,CHEMBL396778,3.0,"['NCT01286935', 'NCT01187966', 'NCT00642889', 'NCT03881371', 'NCT00605683', 'NCT00643045']",MONDO_0005180,Parkinson disease
409,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
410,CNR1,cannabinoid receptor 1,NABILONE,Small molecule,CHEMBL2218896,3.0,['NCT03773796'],MONDO_0005180,Parkinson disease
411,ACHE,acetylcholinesterase (Yt blood group),DONEPEZIL,Small molecule,CHEMBL502,3.0,['NCT01014858'],MONDO_0005180,Parkinson disease
412,SLC6A2,solute carrier family 6 member 2,AMPRELOXETINE,Small molecule,CHEMBL4297646,3.0,['NCT03829657'],MONDO_0005180,Parkinson disease
413,ADRB1,adrenoceptor beta 1,DOPAMINE,Small molecule,CHEMBL59,3.0,['NCT02605434'],MONDO_0005180,Parkinson disease
414,OPRK1,opioid receptor kappa 1,NALOXONE,Small molecule,CHEMBL80,3.0,['NCT01439100'],MONDO_0005180,Parkinson disease
415,SLC6A2,solute carrier family 6 member 2,VENLAFAXINE,Small molecule,CHEMBL637,3.0,['NCT00086190'],MONDO_0005180,Parkinson disease
416,BCHE,butyrylcholinesterase,RIVASTIGMINE,Small molecule,CHEMBL636,3.0,"['NCT00623103', 'NCT00767091']",MONDO_0005180,Parkinson disease
417,DRD2,dopamine receptor D2,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT01058291', 'NCT01063621', 'NCT00142545', 'NCT00145171', 'NCT03391882', 'NCT00200525', 'NCT02542696', 'NCT01504178', 'NCT02469090', 'NCT00955318', 'NCT02006121', 'NCT01039090']",MONDO_0005180,Parkinson disease
418,DRD2,dopamine receptor D2,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,"['NCT00823836', 'NCT01007864']",MONDO_0005180,Parkinson disease
419,DRD4,dopamine receptor D4,ROPINIROLE,Small molecule,CHEMBL589,3.0,"['NCT00650104', 'NCT00381472', 'NCT00823836', 'NCT00363727', 'NCT00036218', 'NCT00331149', 'NCT01536574', 'NCT01154166', 'NCT00632736', 'NCT01628926', 'NCT01007864', 'NCT00275275']",MONDO_0005180,Parkinson disease
420,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
421,COMT,catechol-O-methyltransferase,ENTACAPONE,Small molecule,CHEMBL953,3.0,['NCT00360308'],MONDO_0005180,Parkinson disease
422,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00360412', 'NCT00505622', 'NCT00360308']",MONDO_0005180,Parkinson disease
423,CACNA1C,calcium voltage-gated channel subunit alpha1 C,ISRADIPINE,Small molecule,CHEMBL1648,3.0,['NCT02168842'],MONDO_0005180,Parkinson disease
424,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
425,DRD2,dopamine receptor D2,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT00243945', 'NCT00474058', 'NCT00594386', 'NCT01646255', 'NCT00505687', 'NCT00243971', 'NCT00593606', 'NCT01631825', 'NCT00522379', 'NCT00242008', 'NCT01646268', 'NCT00244387', 'NCT04571164', 'NCT00501969', 'NCT01723904', 'NCT00599196', 'NCT01628926', 'NCT00594165']",MONDO_0005180,Parkinson disease
426,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
427,DRD3,dopamine receptor D3,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT01929317'],MONDO_0005180,Parkinson disease
428,DRD3,dopamine receptor D3,PRAMIPEXOLE DIHYDROCHLORIDE,Small molecule,CHEMBL3182733,3.0,['NCT00275275'],MONDO_0005180,Parkinson disease
429,DRD3,dopamine receptor D3,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,"['NCT00823836', 'NCT01007864']",MONDO_0005180,Parkinson disease
430,SLC6A2,solute carrier family 6 member 2,DULOXETINE,Small molecule,CHEMBL1175,3.0,['NCT01504178'],MONDO_0005180,Parkinson disease
431,DRD2,dopamine receptor D2,SUMANIROLE,Small molecule,CHEMBL419792,3.0,['NCT00036205'],MONDO_0005180,Parkinson disease
432,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT01652534'],MONDO_0005180,Parkinson disease
433,DRD4,dopamine receptor D4,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
434,ADORA2A,adenosine A2a receptor,TOZADENANT,Small molecule,CHEMBL2105747,3.0,"['NCT02453386', 'NCT03051607']",MONDO_0005180,Parkinson disease
435,DRD2,dopamine receptor D2,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,['NCT02786667'],MONDO_0005180,Parkinson disease
436,ADORA3,adenosine A3 receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT01738178'],MONDO_0005180,Parkinson disease
437,DDC,dopa decarboxylase,CARBIDOPA ANHYDROUS,Small molecule,CHEMBL1201236,3.0,"['NCT02605434', 'NCT02615873']",MONDO_0005180,Parkinson disease
438,DRD4,dopamine receptor D4,PRAMIPEXOLE DIHYDROCHLORIDE,Small molecule,CHEMBL3182733,3.0,['NCT00275275'],MONDO_0005180,Parkinson disease
439,DRD4,dopamine receptor D4,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
440,CACNA1D,calcium voltage-gated channel subunit alpha1 D,ISRADIPINE,Small molecule,CHEMBL1648,3.0,['NCT02168842'],MONDO_0005180,Parkinson disease
441,DRD3,dopamine receptor D3,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT02339064', 'NCT02864004']",MONDO_0005180,Parkinson disease
442,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN TARTRATE,Small molecule,CHEMBL2448613,3.0,['NCT06068465'],MONDO_0005180,Parkinson disease
443,DRD3,dopamine receptor D3,ROPINIROLE,Small molecule,CHEMBL589,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
444,SLC6A4,solute carrier family 6 member 4,PAROXETINE,Small molecule,CHEMBL490,3.0,['NCT00086190'],MONDO_0005180,Parkinson disease
445,DRD3,dopamine receptor D3,APOMORPHINE HYDROCHLORIDE,Small molecule,CHEMBL5314363,3.0,"['NCT00955318', 'NCT00200525', 'NCT02006121', 'NCT01058291', 'NCT00145171', 'NCT01063621', 'NCT00142545']",MONDO_0005180,Parkinson disease
446,DRD3,dopamine receptor D3,ROPINIROLE,Small molecule,CHEMBL589,3.0,"['NCT00363727', 'NCT00331149', 'NCT01536574', 'NCT01154166', 'NCT00650104', 'NCT00823836', 'NCT00036218', 'NCT00275275', 'NCT01628926', 'NCT01007864', 'NCT00632736', 'NCT00381472']",MONDO_0005180,Parkinson disease
447,DRD4,dopamine receptor D4,ROTIGOTINE,Small molecule,CHEMBL1303,3.0,"['NCT00519532', 'NCT01536015']",MONDO_0005180,Parkinson disease
448,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,PERAMPANEL,Small molecule,CHEMBL1214124,3.0,"['NCT00368108', 'NCT00286897']",MONDO_0005180,Parkinson disease
449,MAOB,monoamine oxidase B,RASAGILINE,Small molecule,CHEMBL887,3.0,"['NCT01155479', 'NCT01215227']",MONDO_0005180,Parkinson disease
450,SLC6A4,solute carrier family 6 member 4,DULOXETINE,Small molecule,CHEMBL1175,3.0,['NCT01504178'],MONDO_0005180,Parkinson disease
451,SLC6A4,solute carrier family 6 member 4,VENLAFAXINE HYDROCHLORIDE,Small molecule,CHEMBL1201066,3.0,['NCT00086190'],MONDO_0005180,Parkinson disease
452,DRD2,dopamine receptor D2,BROMOCRIPTINE,Small molecule,CHEMBL493,3.0,"['NCT02172573', 'NCT00240409']",MONDO_0005180,Parkinson disease
453,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
454,OPRM1,opioid receptor mu 1,NALOXONE,Small molecule,CHEMBL80,3.0,['NCT01439100'],MONDO_0005180,Parkinson disease
455,DRD4,dopamine receptor D4,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,"['NCT00823836', 'NCT01007864']",MONDO_0005180,Parkinson disease
456,DRD2,dopamine receptor D2,PARDOPRUNOX,Small molecule,CHEMBL2103832,3.0,"['NCT00335374', 'NCT00406588', 'NCT00332917', 'NCT00407095', 'NCT00134251', 'NCT00269516']",MONDO_0005180,Parkinson disease
457,OPRM1,opioid receptor mu 1,OXYCODONE,Small molecule,CHEMBL656,3.0,['NCT01439100'],MONDO_0005180,Parkinson disease
458,DRD2,dopamine receptor D2,ROPINIROLE HYDROCHLORIDE,Small molecule,CHEMBL1200411,3.0,['NCT00260793'],MONDO_0005180,Parkinson disease
459,DDC,dopa decarboxylase,CARBIDOPA,Small molecule,CHEMBL1200748,3.0,"['NCT02615873', 'NCT02605434']",MONDO_0005180,Parkinson disease
460,DRD2,dopamine receptor D2,ROPINIROLE,Small molecule,CHEMBL589,3.0,"['NCT00650104', 'NCT00275275', 'NCT01154166', 'NCT00331149', 'NCT00036218', 'NCT00823836', 'NCT00363727', 'NCT01007864', 'NCT00381472', 'NCT00632736', 'NCT01628926', 'NCT01536574']",MONDO_0005180,Parkinson disease
461,COMT,catechol-O-methyltransferase,ENTACAPONE,Small molecule,CHEMBL953,3.0,"['NCT00099268', 'NCT01227655', 'NCT01568073', 'NCT00134966']",MONDO_0005180,Parkinson disease
462,HTR1A,5-hydroxytryptamine receptor 1A,BUSPIRONE,Small molecule,CHEMBL49,3.0,['NCT02617017'],MONDO_0005180,Parkinson disease
463,ADORA1,adenosine A1 receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT01738178'],MONDO_0005180,Parkinson disease
464,MAOB,monoamine oxidase B,SAFINAMIDE,Small molecule,CHEMBL396778,3.0,"['NCT00865579', 'NCT01028586']",MONDO_0005180,Parkinson disease
465,DRD5,dopamine receptor D5,TAVAPADON,Small molecule,CHEMBL3697617,3.0,"['NCT04201093', 'NCT04223193']",MONDO_0005180,Parkinson disease
466,ADORA2A,adenosine A2a receptor,ISTRADEFYLLINE,Small molecule,CHEMBL431770,3.0,['NCT00199381'],MONDO_0005180,Parkinson disease
467,DDC,dopa decarboxylase,BENSERAZIDE,Small molecule,CHEMBL1096979,3.0,"['NCT01568073', 'NCT01227655']",MONDO_0005180,Parkinson disease
468,COMT,catechol-O-methyltransferase,OPICAPONE,Small molecule,CHEMBL1089318,3.0,['NCT01851850'],MONDO_0005180,Parkinson disease
469,DRD3,dopamine receptor D3,PRAMIPEXOLE,Small molecule,CHEMBL301265,3.0,"['NCT01007864', 'NCT00479401', 'NCT00275275', 'NCT01191944', 'NCT02172573', 'NCT00466167', 'NCT00558025', 'NCT00601523', 'NCT00240409', 'NCT02177357', 'NCT00335166', 'NCT00577460', 'NCT03329508', 'NCT00274131']",MONDO_0005180,Parkinson disease
470,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,MEMANTINE,Small molecule,CHEMBL807,3.0,['NCT03858270'],MONDO_0005180,Parkinson disease
471,ACHE,acetylcholinesterase (Yt blood group),RIVASTIGMINE,Small molecule,CHEMBL636,3.0,"['NCT00623103', 'NCT00767091']",MONDO_0005180,Parkinson disease
472,DRD4,dopamine receptor D4,APOMORPHINE,Small molecule,CHEMBL53,3.0,"['NCT02006121', 'NCT02542696', 'NCT00955318', 'NCT00142545', 'NCT01039090', 'NCT02469090', 'NCT03391882', 'NCT01063621', 'NCT01058291', 'NCT00145171', 'NCT00200525', 'NCT01504178']",MONDO_0005180,Parkinson disease
473,DRD2,dopamine receptor D2,PRAMIPEXOLE DIHYDROCHLORIDE,Small molecule,CHEMBL3182733,3.0,['NCT00275275'],MONDO_0005180,Parkinson disease
474,DRD4,dopamine receptor D4,APOMORPHINE,Small molecule,CHEMBL53,2.0,"['NCT00758368', 'NCT00472355']",MONDO_0005180,Parkinson disease
475,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
476,ADORA2A,adenosine A2a receptor,VIPADENANT,Small molecule,CHEMBL447664,2.0,"['NCT00438607', 'NCT00442780']",MONDO_0005180,Parkinson disease
477,PDE8B,phosphodiesterase 8B,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
