,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
1735,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,['NCT04807348'],MONDO_0005148,type 2 diabetes mellitus
1736,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05545800', 'NCT05098470', 'NCT05680129', 'NCT04304261', 'NCT03851432', 'NCT04807348', 'NCT04029480', 'NCT05054842', 'NCT05629806']",MONDO_0005148,type 2 diabetes mellitus
1737,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04943692', 'NCT04854512']",MONDO_0005148,type 2 diabetes mellitus
1738,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04854512', 'NCT04943692']",MONDO_0005148,type 2 diabetes mellitus
1739,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05054842', 'NCT05098470', 'NCT05680129', 'NCT03851432', 'NCT04029480', 'NCT04304261', 'NCT05629806', 'NCT05545800', 'NCT04807348']",MONDO_0005148,type 2 diabetes mellitus
1740,PPARG,peroxisome proliferator activated receptor gamma,ROSIGLITAZONE,Small molecule,CHEMBL121,3.0,"['NCT00427154', 'NCT00343980', 'NCT01453049', 'NCT00348712']",MONDO_0005148,type 2 diabetes mellitus
1741,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04807348', 'NCT04029480', 'NCT05098470', 'NCT04304261', 'NCT05629806', 'NCT03851432', 'NCT05680129', 'NCT05545800', 'NCT05054842']",MONDO_0005148,type 2 diabetes mellitus
1742,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04943692', 'NCT04854512']",MONDO_0005148,type 2 diabetes mellitus
1743,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT04373967', 'NCT05326490']",MONDO_0005148,type 2 diabetes mellitus
1744,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,['NCT04807348'],MONDO_0005148,type 2 diabetes mellitus
1745,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05760456', 'NCT04670666', 'NCT05345327', 'NCT04841096', 'NCT05688332', 'NCT04667143', 'NCT04373967', 'NCT05326490']",MONDO_0005148,type 2 diabetes mellitus
1746,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT04373967', 'NCT05326490']",MONDO_0005148,type 2 diabetes mellitus
1747,PPARG,peroxisome proliferator activated receptor gamma,BALAGLITAZONE,Small molecule,CHEMBL2103991,3.0,['NCT00515632'],MONDO_0005148,type 2 diabetes mellitus
1748,GAA,alpha glucosidase,MIGLITOL,Small molecule,CHEMBL1561,3.0,"['NCT00334503', 'NCT00334399', 'NCT00213070', 'NCT00213122', 'NCT00380822']",MONDO_0005148,type 2 diabetes mellitus
1749,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,3.0,"['NCT00660907', 'NCT00984867', 'NCT01392677', 'NCT00528372', 'NCT00528879', 'NCT01619059', 'NCT01294423', 'NCT04634500', 'NCT02383238', 'NCT01217892', 'NCT02681094', 'NCT02284893', 'NCT00673231', 'NCT00683878', 'NCT02413398', 'NCT00736879', 'NCT01095653', 'NCT00643851', 'NCT01195662', 'NCT01606007', 'NCT01730534', 'NCT00680745', 'NCT02532855', 'NCT00855166', 'NCT02551874', 'NCT02725593', 'NCT01646320', 'NCT01095666', 'NCT00859898', 'NCT01137474', 'NCT02592421', 'NCT04356742']",MONDO_0005148,type 2 diabetes mellitus
1750,AGTR1,angiotensin II receptor type 1,CANDESARTAN CILEXETIL,Small molecule,CHEMBL1014,3.0,['NCT00000620'],MONDO_0005148,type 2 diabetes mellitus
1751,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,3.0,"['NCT05013229', 'NCT05413369']",MONDO_0005148,type 2 diabetes mellitus
1752,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04667143', 'NCT05688332', 'NCT05345327', 'NCT04841096', 'NCT04670666', 'NCT05760456', 'NCT05326490', 'NCT04373967']",MONDO_0005148,type 2 diabetes mellitus
1753,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT03851432', 'NCT05680129', 'NCT05054842', 'NCT05545800', 'NCT04304261', 'NCT04029480', 'NCT05629806', 'NCT04807348', 'NCT05098470']",MONDO_0005148,type 2 diabetes mellitus
1754,GLP1R,glucagon like peptide 1 receptor,TASPOGLUTIDE,Protein,CHEMBL2107860,3.0,"['NCT01018173', 'NCT00744926', 'NCT00909597', 'NCT00823992', 'NCT00755287', 'NCT00717457', 'NCT00809705', 'NCT00744367', 'NCT00754988']",MONDO_0005148,type 2 diabetes mellitus
1755,AGTR1,angiotensin II receptor type 1,IRBESARTAN,Small molecule,CHEMBL1513,3.0,['NCT00317915'],MONDO_0005148,type 2 diabetes mellitus
1756,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,TOPIRAMATE,Small molecule,CHEMBL220492,3.0,['NCT00231530'],MONDO_0005148,type 2 diabetes mellitus
1757,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04304261', 'NCT03851432', 'NCT05054842', 'NCT04029480', 'NCT04807348', 'NCT05629806', 'NCT05680129', 'NCT05545800', 'NCT05098470']",MONDO_0005148,type 2 diabetes mellitus
1758,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT00350779', 'NCT00701090', 'NCT01204775', 'NCT01296412', 'NCT00468039', 'NCT01755156', 'NCT02924064', 'NCT03529123', 'NCT02638805', 'NCT00960076', 'NCT01457911', 'NCT02033889', 'NCT00754988', 'NCT01204294', 'NCT02068443', 'NCT00713830', 'NCT01704261', 'NCT00382096', 'NCT00915772', 'NCT00272064', 'NCT01289119', 'NCT00528879', 'NCT05451147', 'NCT01135433', 'NCT01076088', 'NCT02738879', 'NCT00332488', 'NCT04218734', 'NCT01958671', 'NCT00763451', 'NCT03130426', 'NCT01779375', 'NCT00532935', 'NCT01106677', 'NCT00331851', 'NCT01505426', 'NCT00855166', 'NCT00379769', 'NCT01462266', 'NCT01075282', 'NCT00359112', 'NCT01095653', 'NCT01353391', 'NCT01034111', 'NCT00839527', 'NCT02752412', 'NCT00875394', 'NCT01076075', 'NCT00856986', 'NCT00482729', 'NCT00295633', 'NCT00337610', 'NCT00067951', 'NCT00449930', 'NCT01368081', 'NCT00763815', 'NCT00700817', 'NCT00627445', 'NCT00728351', 'NCT00924573', 'NCT00661362', 'NCT02926950', 'NCT02343926', 'NCT01768559', 'NCT02597049', 'NCT01871415', 'NCT03349684', 'NCT01340768', 'NCT00541450', 'NCT00131664', 'NCT02791490', 'NCT03066830', 'NCT00333151', 'NCT00783744', 'NCT02192424', 'NCT01682759', 'NCT01137812', 'NCT00976937', 'NCT00960661', 'NCT00856284', 'NCT01126580', 'NCT02794792', 'NCT00885352', 'NCT01541215', 'NCT02532855', 'NCT01606007', 'NCT01590797', 'NCT01755468', 'NCT00838903', 'NCT02752113', 'NCT00121641', 'NCT00396357', 'NCT00680745', 'NCT00086502', 'NCT01459809', 'NCT00279045', 'NCT01841697', 'NCT02623998', 'NCT00353691', 'NCT00032487', 'NCT00499707', 'NCT01809327', 'NCT00174642', 'NCT00643851', 'NCT01822548', 'NCT00081328', 'NCT02273050', 'NCT01717313', 'NCT00851903', 'NCT01648582', 'NCT01545388', 'NCT03798054', 'NCT00087516', 'NCT01064687', 'NCT01485614', 'NCT01028391', 'NCT00885378', 'NCT00744367', 'NCT01619059', 'NCT00106340', 'NCT00715624', 'NCT01106625', 'NCT00374907', 'NCT00755287', 'NCT01517412', 'NCT00707031', 'NCT01472367', 'NCT00184574', 'NCT03088670', 'NCT00968812', 'NCT03214380', 'NCT01999218', 'NCT00000620', 'NCT01106690', 'NCT00102466', 'NCT05360147', 'NCT01434186', 'NCT00097500', 'NCT04356742', 'NCT00859898', 'NCT02831361', 'NCT00069836', 'NCT00789191', 'NCT01871558', 'NCT00399711', 'NCT02058160', 'NCT02099110', 'NCT02630706', 'NCT01386671', 'NCT01217892', 'NCT00598793', 'NCT00121667', 'NCT01646320', 'NCT02787551', 'NCT01779362', 'NCT00375388', 'NCT02152371', 'NCT00383578', 'NCT01702298', 'NCT01095666', 'NCT00541775', 'NCT01699932', 'NCT01023581', 'NCT00099866', 'NCT00918138', 'NCT03798080', 'NCT00975286', 'NCT01169779', 'NCT01691846', 'NCT01624259', 'NCT00086515', 'NCT01555164', 'NCT00722371', 'NCT00614120', 'NCT01760447', 'NCT02551874', 'NCT00528372', 'NCT02036515', 'NCT03268005', 'NCT00097279', 'NCT00712673', 'NCT01787396', 'NCT00318461', 'NCT01381900', 'NCT00798161', 'NCT00035542', 'NCT01590771', 'NCT00103857', 'NCT00676338', 'NCT00660907', 'NCT02058147', 'NCT00575588', 'NCT03332771', 'NCT01708902']",MONDO_0005148,type 2 diabetes mellitus
1759,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04841096', 'NCT04670666', 'NCT04667143', 'NCT05326490', 'NCT04373967', 'NCT05688332', 'NCT05760456', 'NCT05345327']",MONDO_0005148,type 2 diabetes mellitus
1760,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05413369', 'NCT03862716', 'NCT05226897']",MONDO_0005148,type 2 diabetes mellitus
1761,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04373967', 'NCT04841096', 'NCT04667143', 'NCT05760456', 'NCT05345327', 'NCT05326490', 'NCT04670666', 'NCT05688332']",MONDO_0005148,type 2 diabetes mellitus
1762,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT00541450', 'NCT00532935', 'NCT02068443', 'NCT01457911', 'NCT01386671', 'NCT00482729', 'NCT00449930', 'NCT05451147', 'NCT04218734', 'NCT00035542', 'NCT00680745', 'NCT00660907']",MONDO_0005148,type 2 diabetes mellitus
1763,GRIK1,glutamate ionotropic receptor kainate type subunit 1,TOPIRAMATE,Small molecule,CHEMBL220492,3.0,['NCT00231634'],MONDO_0005148,type 2 diabetes mellitus
1764,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,['NCT04943692'],MONDO_0005148,type 2 diabetes mellitus
1765,SLC5A2,solute carrier family 5 member 2,ERTUGLIFLOZIN,Small molecule,CHEMBL1770248,3.0,['NCT04029480'],MONDO_0005148,type 2 diabetes mellitus
1766,DRD2,dopamine receptor D2,BROMOCRIPTINE MESYLATE,Small molecule,CHEMBL1200503,3.0,['NCT00441363'],MONDO_0005148,type 2 diabetes mellitus
1767,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05226897', 'NCT05413369', 'NCT03862716']",MONDO_0005148,type 2 diabetes mellitus
1768,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,['NCT04807348'],MONDO_0005148,type 2 diabetes mellitus
1769,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT03421119', 'NCT00414245', 'NCT01970046', 'NCT01245166', 'NCT02477969']",MONDO_0005148,type 2 diabetes mellitus
1770,CACNA1S,calcium voltage-gated channel subunit alpha1 S,FELODIPINE,Small molecule,CHEMBL1480,3.0,['NCT00000620'],MONDO_0005148,type 2 diabetes mellitus
1771,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT04373967', 'NCT05326490']",MONDO_0005148,type 2 diabetes mellitus
1772,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT00754689'],MONDO_0005148,type 2 diabetes mellitus
1773,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04854512', 'NCT04943692']",MONDO_0005148,type 2 diabetes mellitus
1774,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT00449605', 'NCT01678820', 'NCT01477853', 'NCT03761134', 'NCT03608358', 'NCT00251953', 'NCT00427154', 'NCT01834274', 'NCT00571519', 'NCT00690456', 'NCT03684642', 'NCT00348712', 'NCT00261352', 'NCT00543361', 'NCT00469586', 'NCT01051011', 'NCT03770728']",MONDO_0005148,type 2 diabetes mellitus
1775,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,['NCT04807348'],MONDO_0005148,type 2 diabetes mellitus
1776,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT01386671', 'NCT04218734', 'NCT00035542', 'NCT05451147', 'NCT00532935', 'NCT00482729', 'NCT00680745', 'NCT01457911', 'NCT00541450', 'NCT00660907', 'NCT02068443', 'NCT00449930']",MONDO_0005148,type 2 diabetes mellitus
1777,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1778,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01386671', 'NCT01076075', 'NCT00032487', 'NCT00333151', 'NCT00081328', 'NCT00379769', 'NCT01505426', 'NCT02036515', 'NCT03088670', 'NCT02791490', 'NCT02152371', 'NCT00383578', 'NCT01075282', 'NCT01204775', 'NCT02099110', 'NCT00035542', 'NCT00707031', 'NCT00382096', 'NCT00859898', 'NCT00099866', 'NCT01289119', 'NCT01768559', 'NCT00855166', 'NCT02787551', 'NCT00924573', 'NCT03798054', 'NCT04218734', 'NCT01691846', 'NCT00676338', 'NCT02752412', 'NCT03268005', 'NCT01368081', 'NCT00069836', 'NCT01590797', 'NCT01755156', 'NCT00783744', 'NCT00754988', 'NCT00541450', 'NCT00713830', 'NCT01606007', 'NCT01076088', 'NCT00968812', 'NCT03529123', 'NCT00528372', 'NCT01809327', 'NCT00106340', 'NCT00875394', 'NCT03130426', 'NCT00131664', 'NCT01296412', 'NCT01545388', 'NCT01095666', 'NCT01755468', 'NCT00856986', 'NCT02597049', 'NCT01517412', 'NCT02192424', 'NCT00121641', 'NCT00396357', 'NCT01106625', 'NCT01779362', 'NCT00960661', 'NCT01841697', 'NCT01472367', 'NCT03798080', 'NCT00643851', 'NCT00097279', 'NCT01434186', 'NCT00318461', 'NCT00375388', 'NCT01958671', 'NCT03332771', 'NCT00839527', 'NCT02273050', 'NCT00975286', 'NCT01459809', 'NCT05451147', 'NCT00086502', 'NCT00763815', 'NCT01028391', 'NCT00295633', 'NCT00528879', 'NCT01126580', 'NCT02623998', 'NCT01106690', 'NCT01457911', 'NCT00174642', 'NCT00350779', 'NCT00728351', 'NCT00359112', 'NCT00680745', 'NCT00598793', 'NCT01135433', 'NCT00885378', 'NCT01624259', 'NCT02532855', 'NCT01717313', 'NCT01708902', 'NCT02738879', 'NCT00660907', 'NCT00918138', 'NCT01646320', 'NCT00272064', 'NCT00103857', 'NCT00331851', 'NCT00097500', 'NCT00374907', 'NCT00627445', 'NCT00856284', 'NCT00399711', 'NCT01023581', 'NCT00851903', 'NCT01699932', 'NCT00885352', 'NCT00614120', 'NCT00755287', 'NCT00960076', 'NCT01822548', 'NCT01353391', 'NCT00499707', 'NCT00532935', 'NCT01169779', 'NCT02638805', 'NCT00763451', 'NCT01217892', 'NCT00715624', 'NCT00798161', 'NCT00661362', 'NCT01555164', 'NCT02058160', 'NCT03066830', 'NCT02630706', 'NCT00086515', 'NCT01682759', 'NCT00722371', 'NCT02343926', 'NCT01704261', 'NCT02033889', 'NCT02068443', 'NCT00449930', 'NCT01779375', 'NCT00279045', 'NCT00121667', 'NCT01760447', 'NCT01871415', 'NCT01106677', 'NCT02924064', 'NCT02058147', 'NCT00184574', 'NCT00337610', 'NCT02752113', 'NCT00575588', 'NCT00087516', 'NCT01064687', 'NCT01485614', 'NCT01619059', 'NCT01204294', 'NCT03214380', 'NCT01541215', 'NCT01137812', 'NCT01381900', 'NCT00789191', 'NCT00838903', 'NCT01034111', 'NCT03349684', 'NCT02926950', 'NCT00468039', 'NCT04356742', 'NCT01095653', 'NCT00700817', 'NCT01648582', 'NCT00482729', 'NCT02551874', 'NCT00353691', 'NCT01787396', 'NCT01999218', 'NCT00332488', 'NCT00701090', 'NCT00067951', 'NCT00976937', 'NCT01871558', 'NCT00915772', 'NCT02794792', 'NCT00744367', 'NCT02831361', 'NCT01702298', 'NCT00541775', 'NCT05360147', 'NCT01590771', 'NCT00102466', 'NCT00712673', 'NCT00000620', 'NCT01462266', 'NCT01340768']",MONDO_0005148,type 2 diabetes mellitus
1779,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT03421119', 'NCT02477969', 'NCT01970046', 'NCT01245166', 'NCT00414245']",MONDO_0005148,type 2 diabetes mellitus
1780,PPARG,peroxisome proliferator activated receptor gamma,MURAGLITAZAR,Small molecule,CHEMBL186179,3.0,"['NCT00094991', 'NCT00106808', 'NCT00240370', 'NCT00095030', 'NCT00246987']",MONDO_0005148,type 2 diabetes mellitus
1781,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT00754689'],MONDO_0005148,type 2 diabetes mellitus
1782,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1783,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01624259', 'NCT01457911', 'NCT00103857', 'NCT01646320', 'NCT02794792', 'NCT03332771', 'NCT01106677', 'NCT00715624', 'NCT00700817', 'NCT01822548', 'NCT01545388', 'NCT00859898', 'NCT01768559', 'NCT03088670', 'NCT00976937', 'NCT02036515', 'NCT00318461', 'NCT02532855', 'NCT01169779', 'NCT00783744', 'NCT02787551', 'NCT00598793', 'NCT03214380', 'NCT02752412', 'NCT01755468', 'NCT00856986', 'NCT01204294', 'NCT01368081', 'NCT01699932', 'NCT00081328', 'NCT00960661', 'NCT01999218', 'NCT02791490', 'NCT01462266', 'NCT03130426', 'NCT01135433', 'NCT00614120', 'NCT00174642', 'NCT00875394', 'NCT00798161', 'NCT00722371', 'NCT02033889', 'NCT02597049', 'NCT01034111', 'NCT01064687', 'NCT00102466', 'NCT00337610', 'NCT00755287', 'NCT02623998', 'NCT01958671', 'NCT02831361', 'NCT01787396', 'NCT02752113', 'NCT00728351', 'NCT00035542', 'NCT00272064', 'NCT01095653', 'NCT00468039', 'NCT01841697', 'NCT00067951', 'NCT01204775', 'NCT01095666', 'NCT00763451', 'NCT00086515', 'NCT00121667', 'NCT00839527', 'NCT01381900', 'NCT00851903', 'NCT00106340', 'NCT01076088', 'NCT01708902', 'NCT00097279', 'NCT01691846', 'NCT01590797', 'NCT03268005', 'NCT00924573', 'NCT01871558', 'NCT00661362', 'NCT00333151', 'NCT00541450', 'NCT00627445', 'NCT00885352', 'NCT00099866', 'NCT00968812', 'NCT00379769', 'NCT00763815', 'NCT05451147', 'NCT00359112', 'NCT01434186', 'NCT02924064', 'NCT01871415', 'NCT01541215', 'NCT00375388', 'NCT02099110', 'NCT01472367', 'NCT00353691', 'NCT00575588', 'NCT04218734', 'NCT00350779', 'NCT00918138', 'NCT00000620', 'NCT01590771', 'NCT00499707', 'NCT01809327', 'NCT01075282', 'NCT00131664', 'NCT00789191', 'NCT02273050', 'NCT01217892', 'NCT05360147', 'NCT00643851', 'NCT00915772', 'NCT00069836', 'NCT01386671', 'NCT00707031', 'NCT02192424', 'NCT01137812', 'NCT00676338', 'NCT00086502', 'NCT00660907', 'NCT04356742', 'NCT01648582', 'NCT01779362', 'NCT02058160', 'NCT00712673', 'NCT00744367', 'NCT02638805', 'NCT01340768', 'NCT01106625', 'NCT00399711', 'NCT01702298', 'NCT01606007', 'NCT01289119', 'NCT00331851', 'NCT01126580', 'NCT01682759', 'NCT00396357', 'NCT00528879', 'NCT01023581', 'NCT01717313', 'NCT01296412', 'NCT02068443', 'NCT00701090', 'NCT02630706', 'NCT02058147', 'NCT03349684', 'NCT01353391', 'NCT01505426', 'NCT01076075', 'NCT00680745', 'NCT01517412', 'NCT00184574', 'NCT00097500', 'NCT00482729', 'NCT01459809', 'NCT00121641', 'NCT01760447', 'NCT01619059', 'NCT00960076', 'NCT03066830', 'NCT03798054', 'NCT02926950', 'NCT00295633', 'NCT00838903', 'NCT00332488', 'NCT02551874', 'NCT00528372', 'NCT00713830', 'NCT03529123', 'NCT00087516', 'NCT01704261', 'NCT01106690', 'NCT00382096', 'NCT00532935', 'NCT01555164', 'NCT02343926', 'NCT00383578', 'NCT00754988', 'NCT00975286', 'NCT01779375', 'NCT00541775', 'NCT03798080', 'NCT01755156', 'NCT02152371', 'NCT00279045', 'NCT00032487', 'NCT00855166', 'NCT01028391', 'NCT00885378', 'NCT00856284', 'NCT01485614', 'NCT00449930', 'NCT02738879', 'NCT00374907']",MONDO_0005148,type 2 diabetes mellitus
1784,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT03770728', 'NCT01477853', 'NCT00571519', 'NCT03684642', 'NCT00427154', 'NCT00449605', 'NCT00543361', 'NCT00469586', 'NCT01834274', 'NCT01051011', 'NCT03761134', 'NCT03608358', 'NCT00251953', 'NCT00690456', 'NCT01678820', 'NCT00348712', 'NCT00261352']",MONDO_0005148,type 2 diabetes mellitus
1785,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,3.0,"['NCT05451147', 'NCT01457911', 'NCT04218734', 'NCT00680745', 'NCT00660907', 'NCT00482729', 'NCT00532935', 'NCT01386671', 'NCT02068443', 'NCT00035542', 'NCT00541450', 'NCT00449930']",MONDO_0005148,type 2 diabetes mellitus
1786,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,3.0,"['NCT02827708', 'NCT03136484', 'NCT04017832', 'NCT02648204', 'NCT01930188', 'NCT02128932', 'NCT04109547', 'NCT02849080', 'NCT02254291', 'NCT03987919', 'NCT02863419', 'NCT03061214', 'NCT04707469', 'NCT03989232', 'NCT02863328', 'NCT03086330', 'NCT03018028', 'NCT03191396', 'NCT03015220', 'NCT01720446', 'NCT03689374', 'NCT02207374', 'NCT02692716', 'NCT02305381', 'NCT02054897', 'NCT02906930', 'NCT03021187', 'NCT01885208', 'NCT02607865']",MONDO_0005148,type 2 diabetes mellitus
1787,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,TOPIRAMATE,Small molecule,CHEMBL220492,3.0,['NCT00243984'],MONDO_0005148,type 2 diabetes mellitus
1788,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1789,GPD2,glycerol-3-phosphate dehydrogenase 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04667143', 'NCT04373967', 'NCT04841096', 'NCT04670666', 'NCT05326490', 'NCT05688332', 'NCT05760456', 'NCT05345327']",MONDO_0005148,type 2 diabetes mellitus
1790,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT00754689'],MONDO_0005148,type 2 diabetes mellitus
1791,CA4,carbonic anhydrase 4,TOPIRAMATE,Small molecule,CHEMBL220492,3.0,['NCT00231530'],MONDO_0005148,type 2 diabetes mellitus
1792,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04854512', 'NCT04943692']",MONDO_0005148,type 2 diabetes mellitus
1793,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT05545800', 'NCT04029480', 'NCT05680129', 'NCT04807348', 'NCT05054842', 'NCT03851432', 'NCT04304261', 'NCT05098470', 'NCT05629806']",MONDO_0005148,type 2 diabetes mellitus
1794,SCN5A,sodium voltage-gated channel alpha subunit 5,TOPIRAMATE,Small molecule,CHEMBL220492,3.0,['NCT00231530'],MONDO_0005148,type 2 diabetes mellitus
1795,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1796,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1797,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,MITIGLINIDE CALCIUM DIHYDRATE,Unknown,CHEMBL4298005,3.0,['NCT01333592'],MONDO_0005148,type 2 diabetes mellitus
1798,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT05416580'],MONDO_0005148,type 2 diabetes mellitus
1799,INSR,insulin receptor,INSULIN DEGLUDEC,Protein,CHEMBL2107869,3.0,"['NCT05362058', 'NCT03862716', 'NCT05275400']",MONDO_0005148,type 2 diabetes mellitus
1800,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT03862716', 'NCT05226897', 'NCT05413369']",MONDO_0005148,type 2 diabetes mellitus
1801,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04854512', 'NCT04943692']",MONDO_0005148,type 2 diabetes mellitus
1802,DPP4,dipeptidyl peptidase 4,SITAGLIPTIN,Small molecule,CHEMBL1422,3.0,"['NCT01089790', 'NCT01834274', 'NCT00998686', 'NCT01477853', 'NCT01678820']",MONDO_0005148,type 2 diabetes mellitus
1803,SLC5A2,solute carrier family 5 member 2,EMPAGLIFLOZIN,Small molecule,CHEMBL2107830,3.0,['NCT05545800'],MONDO_0005148,type 2 diabetes mellitus
