id,name,type,class,HGNC_SYMBOL,UNIPROT,CHEBI,PUBCHEM,PUBCHEM_SUBSTANCE,GO,REACTOME,PUBMED
255220,pdm2815,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253837,pdm281c,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254731,pdm283f,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254718,pdm2847,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255407,pdm285d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254548,pdm2861,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254838,pdm2864,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253861,pdm288c,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254546,pdm289f,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253727,pdm28a9,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254653,pdm28db,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255134,pdm28fa,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254397,pdm28ff,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253756,pdm290d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254391,pdm2950,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254565,pdm2958,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255056,pdm2961,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254021,pdm2964,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254096,pdm296a,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255469,pdm29d9,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254339,pdm29fe,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254235,pdm2a13,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254800,pdm2a26,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253964,pdm2a3d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254837,pdm2a7a,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255322,pdm2aa9,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254733,pdm2aca,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254957,pdm2acb,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254781,pdm2ad1,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254202,pdm2b2d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255027,pdm2b50,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254874,pdm2b88,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253759,pdm2b8c,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254085,pdm2b8d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255233,pdm2b9a,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254242,pdm2bc6,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254408,pdm2bdb,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254312,pdm2be5,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252092,pi15f,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252093,pi172,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253407,sr30d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253529,sr31a,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253331,sr31b,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253327,sr31c,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253336,sr325,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253531,sr353,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253492,sr37a,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253524,sr37c,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253484,sr37d,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253475,sr3bd,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253516,sr3c0,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253508,sr3c1,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252066,ube5,Heterodimer association,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252518,in134,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251864,mi6b1,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251877,mi6b7,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251884,mi6b8,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255221,pdm24dd,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254667,pdm29d4,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254086,pdm29e7,Known transition omitted,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251803,acc4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251790,acc5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251795,acc6,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251797,accb,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251781,acdf,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252600,ax141,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252591,ax142,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252579,ax143,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252605,ax144,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252558,ax145,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252576,ax146,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252570,ax147,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252564,ax148,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252586,ax149,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252618,ce281,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252701,ce294,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252670,ce29f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252666,ce2ba,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252624,ce2d1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252715,ce2d4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252271,fo115,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252262,fo118,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252260,fo11d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252717,gl1a3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252736,gl1aa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253687,hiba,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253705,hibe,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253667,hic9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253672,hid2,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253717,hid3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253706,hid4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253659,hid5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253669,hid6,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252346,ir3aa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252469,ir3b5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252362,ir3c2,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252370,ir3cc,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252378,ir3ce,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252464,ir3d1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252505,ir3d2,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252345,ir425,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252488,ir43a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252327,lra9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252304,lraa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252309,lrab,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252305,lrac,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252320,lrad,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252316,lrae,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
251920,mi602,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252188,mt148,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252193,mt14d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252208,mt14f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252213,mt15c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252201,mt15d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252205,mt166,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252169,mt16e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252179,mt17c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252202,mt17d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255681,ne56a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255789,ne578,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255902,ne57f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255678,ne582,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255759,ne58a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255780,ne58d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256045,ne5aa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256021,ne5ae,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255871,ne5c4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256073,ne5c7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255734,ne5d0,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255680,ne5d1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255985,ne5ec,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256002,ne5ed,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256036,ne5f8,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255812,ne5f9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255906,ne611,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255865,ne634,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255800,ne637,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255772,ne638,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256078,ne64b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255922,ne654,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255730,ne658,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255868,ne65f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255806,ne667,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256051,ne682,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256029,ne685,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256055,ne699,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255894,ne69a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255799,ne69d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255786,ne69e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255983,ne69f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255697,ne6a5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255882,ne6c1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255973,ne6c6,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256019,ne6c7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255851,ne6cc,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255864,ne6d4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255931,ne6df,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
256056,ne6f3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255885,ne6f7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255849,ne6fa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255859,ne70a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255766,ne70c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253619,ni100,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253636,ni106,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253620,ni10a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253570,ni10c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253650,ni111,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253577,ni114,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253590,ni115,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253574,ni11b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253646,ni11c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253560,ni11e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253652,ni120,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253567,ni122,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253579,ni125,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253629,ni126,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253610,ni127,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253586,ni12a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253627,ni12b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253640,ni12f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253635,ni133,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253571,ni135,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253575,ni138,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253593,ni13d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253602,ni144,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253656,ni147,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253643,ni149,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253625,nif0,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253604,nif4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253609,nif6,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253562,nif9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253651,nifc,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253580,nife,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253034,nr3c1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252996,nr3c2,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253097,nr3c3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253013,nr3c8,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253127,nr3c9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253039,nr3cc,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252972,nr3ce,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253016,nr3d8,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253169,nr3d9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253172,nr3e4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253011,nr3e5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253035,nr3e8,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253218,nr3ee,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253139,nr3fa,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253201,nr3fb,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253036,nr403,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253137,nr405,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253090,nr406,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253104,nr407,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253061,nr408,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253199,nr409,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253110,nr41d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253028,nr41e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252987,nr41f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253148,nr420,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253190,nr421,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252994,nr424,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253058,nr425,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253128,nr426,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253175,nr428,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253099,nr429,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253113,nr42a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253008,nr42f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253196,nr430,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252992,nr431,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253166,nr433,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253138,nr434,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253179,nr435,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253101,nr436,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253085,nr437,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252981,nr43f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253204,nr440,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253053,nr443,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253126,nr444,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253211,nr471,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253066,nr472,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253216,nr473,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253192,nr474,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253212,nr476,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253171,nr477,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253087,nr478,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253032,nr479,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253060,nr49e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253105,nr4a4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254878,pdm2460,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253854,pdm2468,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255081,pdm247c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255420,pdm247d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254684,pdm2480,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255442,pdm248d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255361,pdm2493,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254911,pdm249b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255226,pdm249c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255515,pdm24a3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255504,pdm24a8,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253871,pdm24ac,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255648,pdm24af,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255267,pdm24b1,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255402,pdm24c6,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254018,pdm24c9,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255518,pdm24de,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255660,pdm24e3,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254062,pdm24ee,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254590,pdm24ff,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255627,pdm250c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255540,pdm251a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254396,pdm251c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254400,pdm252b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255444,pdm252c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255598,pdm2530,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254009,pdm253c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254053,pdm2540,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253910,pdm254f,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254110,pdm2551,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255417,pdm255a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255120,pdm2563,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253969,pdm2571,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254814,pdm257c,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254666,pdm257e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255031,pdm2582,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255508,pdm258e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254125,pdm2594,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254707,pdm25a0,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254646,pdm25c7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254776,pdm25d7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254512,pdm2610,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254557,pdm2613,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255186,pdm2622,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254680,pdm2629,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255488,pdm2630,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254458,pdm2641,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253725,pdm2643,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255513,pdm2646,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255511,pdm264b,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254157,pdm264e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255218,pdm2668,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255216,pdm2673,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255019,pdm2677,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254794,pdm267d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255086,pdm267e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254690,pdm2680,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255363,pdm268d,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253763,pdm268e,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255487,pdm2691,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255449,pdm269a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254827,pdm26bb,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254759,pdm26c4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255432,pdm26c5,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254345,pdm26d4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255635,pdm26e4,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254535,pdm26e7,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254834,pdm2703,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253863,pdm2712,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255339,pdm2715,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255125,pdm2720,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254944,pdm2724,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255576,pdm2730,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254267,pdm2731,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254788,pdm2733,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253895,pdm2735,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254472,pdm2739,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254430,pdm273a,Negative influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
