,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
259,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
260,SLC5A2,solute carrier family 5 member 2,IPRAGLIFLOZIN,Small molecule,CHEMBL2018096,3.0,['NCT02897219'],MONDO_0005147,type 1 diabetes mellitus
261,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01808690', 'NCT01881828', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
262,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT01483560', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
263,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,3.0,"['NCT00095082', 'NCT01831765', 'NCT01513473', 'NCT00978627', 'NCT00474045', 'NCT00184665', 'NCT01709929', 'NCT00184639', 'NCT00595374', 'NCT00271284', 'NCT00604344', 'NCT01616784', 'NCT00312156', 'NCT03377699', 'NCT01074268', 'NCT00623194', 'NCT00435019', 'NCT01835431', 'NCT00312104', 'NCT00605137', 'NCT03220425', 'NCT01697657', 'NCT00447382', 'NCT01486940', 'NCT01461616', 'NCT00487240', 'NCT01190956']",MONDO_0005147,type 1 diabetes mellitus
264,SLC5A1,solute carrier family 5 member 1,SOTAGLIFLOZIN,Small molecule,CHEMBL3039507,3.0,"['NCT02384941', 'NCT02421510', 'NCT02531035']",MONDO_0005147,type 1 diabetes mellitus
265,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01881828', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
266,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT02045290', 'NCT01483560', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
267,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
268,PPIA,peptidylprolyl isomerase A,CYCLOSPORINE,Protein,CHEMBL160,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
269,FKBP1A,FKBP prolyl isomerase 1A,TACROLIMUS,Small molecule,CHEMBL269732,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
270,ATP4A,ATPase H+/K+ transporting subunit alpha,OMEPRAZOLE,Small molecule,CHEMBL1503,3.0,['NCT01762644'],MONDO_0005147,type 1 diabetes mellitus
271,IL2RA,interleukin 2 receptor subunit alpha,DACLIZUMAB,Antibody,CHEMBL1201605,3.0,['NCT00468117'],MONDO_0005147,type 1 diabetes mellitus
272,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
273,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
274,AGTR1,angiotensin II receptor type 1,CANDESARTAN CILEXETIL,Small molecule,CHEMBL1014,3.0,['NCT00252733'],MONDO_0005147,type 1 diabetes mellitus
275,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01881828', 'NCT01483560', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
276,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01881828', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
277,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
278,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT01881828', 'NCT01808690', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
279,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01881828', 'NCT01483560', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
280,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
281,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT02045290', 'NCT01483560', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
282,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,3.0,['NCT00923715'],MONDO_0005147,type 1 diabetes mellitus
283,CXCR1,C-X-C motif chemokine receptor 1,LADARIXIN,Small molecule,CHEMBL189475,3.0,['NCT04628481'],MONDO_0005147,type 1 diabetes mellitus
284,CACNA1C,calcium voltage-gated channel subunit alpha1 C,VERAPAMIL,Small molecule,CHEMBL6966,3.0,['NCT04233034'],MONDO_0005147,type 1 diabetes mellitus
285,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT01881828', 'NCT01808690', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
286,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,['NCT02463097'],MONDO_0005147,type 1 diabetes mellitus
287,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01808690', 'NCT01483560', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
288,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT02045290', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
289,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,3.0,['NCT00700622'],MONDO_0005147,type 1 diabetes mellitus
290,ATP4A,ATPase H+/K+ transporting subunit alpha,LANSOPRAZOLE,Small molecule,CHEMBL480,3.0,['NCT01762657'],MONDO_0005147,type 1 diabetes mellitus
291,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT01881828', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
292,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01881828', 'NCT01483560', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
293,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
294,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,['NCT00923715'],MONDO_0005147,type 1 diabetes mellitus
295,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,"['NCT00642616', 'NCT00700622', 'NCT00137046', 'NCT00332826', 'NCT01308437', 'NCT00322257', 'NCT00479258']",MONDO_0005147,type 1 diabetes mellitus
296,GCGR,glucagon receptor,GLUCAGON HYDROCHLORIDE,Protein,CHEMBL1201618,3.0,['NCT00929812'],MONDO_0005147,type 1 diabetes mellitus
297,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,['NCT02987556'],MONDO_0005147,type 1 diabetes mellitus
298,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01808690', 'NCT01483560', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
299,CACNA1S,calcium voltage-gated channel subunit alpha1 S,VERAPAMIL,Small molecule,CHEMBL6966,3.0,['NCT04233034'],MONDO_0005147,type 1 diabetes mellitus
300,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01483560', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
301,IL2RA,interleukin 2 receptor subunit alpha,BASILIXIMAB,Antibody,CHEMBL1201439,3.0,"['NCT00434811', 'NCT00468117']",MONDO_0005147,type 1 diabetes mellitus
302,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
303,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT02045290', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
304,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
305,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01881828', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
306,CD3E,CD3 epsilon subunit of T-cell receptor complex,OTELIXIZUMAB,Antibody,CHEMBL1743053,3.0,"['NCT00678886', 'NCT01123083']",MONDO_0005147,type 1 diabetes mellitus
307,GPD2,glycerol-3-phosphate dehydrogenase 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT01808690', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
308,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01483560', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
309,GCGR,glucagon receptor,GLUCAGON,Protein,CHEMBL266481,3.0,"['NCT00206258', 'NCT03091673', 'NCT01994746']",MONDO_0005147,type 1 diabetes mellitus
310,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,PITAVASTATIN,Small molecule,CHEMBL1201753,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
311,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
312,SLC5A2,solute carrier family 5 member 2,SOTAGLIFLOZIN,Small molecule,CHEMBL3039507,3.0,"['NCT02384941', 'NCT02421510', 'NCT02531035']",MONDO_0005147,type 1 diabetes mellitus
313,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
314,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,3.0,"['NCT01398670', 'NCT04254380']",MONDO_0005147,type 1 diabetes mellitus
315,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
316,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT02045290', 'NCT01881828', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
317,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,3.0,"['NCT02777073', 'NCT02582814', 'NCT02518945', 'NCT02460978', 'NCT02268214']",MONDO_0005147,type 1 diabetes mellitus
318,INSR,insulin receptor,INSULIN ASPART,Protein,CHEMBL1201496,3.0,['NCT00322257'],MONDO_0005147,type 1 diabetes mellitus
319,CACNA1F,calcium voltage-gated channel subunit alpha1 F,VERAPAMIL,Small molecule,CHEMBL6966,3.0,['NCT04233034'],MONDO_0005147,type 1 diabetes mellitus
320,INSR,insulin receptor,INSULIN DEGLUDEC,Protein,CHEMBL2107869,3.0,['NCT05463744'],MONDO_0005147,type 1 diabetes mellitus
321,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
322,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
323,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT01881828', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
324,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
325,IMPDH2,inosine monophosphate dehydrogenase 2,MYCOPHENOLATE MOFETIL,Small molecule,CHEMBL1456,3.0,['NCT00140543'],MONDO_0005147,type 1 diabetes mellitus
326,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
327,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
328,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
329,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
330,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT02045290', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
331,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,3.0,['NCT00322257'],MONDO_0005147,type 1 diabetes mellitus
332,GAA,alpha glucosidase,MIGLITOL,Small molecule,CHEMBL1561,3.0,['NCT00213109'],MONDO_0005147,type 1 diabetes mellitus
333,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01881828', 'NCT01483560', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
334,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,['NCT02660827'],MONDO_0005147,type 1 diabetes mellitus
335,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,['NCT01352663'],MONDO_0005147,type 1 diabetes mellitus
336,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,"['NCT01798914', 'NCT04848480', 'NCT01194882', 'NCT00191581', 'NCT00308737', 'NCT00569400', 'NCT00424333', 'NCT00617565', 'NCT00725036', 'NCT00071448', 'NCT00127634', 'NCT01486940', 'NCT00542724', 'NCT00424437', 'NCT02518945', 'NCT01707134', 'NCT02897219', 'NCT00419562', 'NCT01467323', 'NCT00211536', 'NCT00410033', 'NCT01445951', 'NCT01754181', 'NCT00356109', 'NCT00004984', 'NCT01616784', 'NCT01520818', 'NCT04022993', 'NCT02130284', 'NCT03977727', 'NCT02059161']",MONDO_0005147,type 1 diabetes mellitus
337,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,3.0,['NCT01029392'],MONDO_0005147,type 1 diabetes mellitus
338,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01483560', 'NCT01881828', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
339,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT01881828', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
340,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
341,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,3.0,"['NCT01067950', 'NCT00223613']",MONDO_0005147,type 1 diabetes mellitus
342,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
343,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT02045290', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
344,GLP1R,glucagon like peptide 1 receptor,LIRAGLUTIDE,Protein,CHEMBL4084119,3.0,['NCT02516657'],MONDO_0005147,type 1 diabetes mellitus
345,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ROSUVASTATIN CALCIUM,Small molecule,CHEMBL1744447,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
346,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
347,CACNA1D,calcium voltage-gated channel subunit alpha1 D,VERAPAMIL,Small molecule,CHEMBL6966,3.0,['NCT04233034'],MONDO_0005147,type 1 diabetes mellitus
348,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,PRAVASTATIN SODIUM,Small molecule,CHEMBL690,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
349,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
350,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,3.0,['NCT05819138'],MONDO_0005147,type 1 diabetes mellitus
351,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT02045290', 'NCT01808690', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
352,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
353,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01881828', 'NCT01808690', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
354,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
355,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
356,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
357,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN PROPYLENE GLYCOL,Small molecule,CHEMBL2103802,3.0,['NCT02777073'],MONDO_0005147,type 1 diabetes mellitus
358,FKBP1A,FKBP prolyl isomerase 1A,SIROLIMUS,Small molecule,CHEMBL413,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
359,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
360,CALCR,calcitonin receptor,PRAMLINTIDE,Protein,CHEMBL2103758,3.0,['NCT00923715'],MONDO_0005147,type 1 diabetes mellitus
361,CD3E,CD3 epsilon subunit of T-cell receptor complex,TEPLIZUMAB,Antibody,CHEMBL1743078,3.0,['NCT00920582'],MONDO_0005147,type 1 diabetes mellitus
362,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01483560', 'NCT01808690', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
363,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
364,CXCR1,C-X-C motif chemokine receptor 1,REPARIXIN,Small molecule,CHEMBL191413,3.0,['NCT01817959'],MONDO_0005147,type 1 diabetes mellitus
365,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
366,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
367,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
368,VDR,vitamin D receptor,CHOLECALCIFEROL,Small molecule,CHEMBL1042,3.0,['NCT05018585'],MONDO_0005147,type 1 diabetes mellitus
369,CXCR2,C-X-C motif chemokine receptor 2,LADARIXIN,Small molecule,CHEMBL189475,3.0,['NCT04628481'],MONDO_0005147,type 1 diabetes mellitus
370,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
371,ACE,angiotensin I converting enzyme,QUINAPRIL,Small molecule,CHEMBL1592,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
372,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT02045290', 'NCT01808690', 'NCT01483560', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
373,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,3.0,['NCT04333823'],MONDO_0005147,type 1 diabetes mellitus
374,IMPDH1,inosine monophosphate dehydrogenase 1,MYCOPHENOLATE MOFETIL,Small molecule,CHEMBL1456,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
375,MGAM,maltase-glucoamylase,MIGLITOL,Small molecule,CHEMBL1561,3.0,['NCT00213109'],MONDO_0005147,type 1 diabetes mellitus
376,INSR,insulin receptor,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,Protein,CHEMBL1201540,3.0,['NCT01461616'],MONDO_0005147,type 1 diabetes mellitus
377,CXCR2,C-X-C motif chemokine receptor 2,REPARIXIN,Small molecule,CHEMBL191413,3.0,['NCT01817959'],MONDO_0005147,type 1 diabetes mellitus
378,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ROSUVASTATIN,Small molecule,CHEMBL1496,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
379,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT02045290', 'NCT01881828', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
380,INSR,insulin receptor,INSULIN GLULISINE,Protein,CHEMBL1201613,3.0,"['NCT00290979', 'NCT00115570', 'NCT00397553', 'NCT00271284']",MONDO_0005147,type 1 diabetes mellitus
381,INSR,insulin receptor,INSULIN SUSP ISOPHANE BEEF,Protein,CHEMBL1201545,3.0,"['NCT00605137', 'NCT00595374', 'NCT01223131', 'NCT00184665', 'NCT00604344', 'NCT00474045', 'NCT00993473', 'NCT00832182', 'NCT00725036', 'NCT00115570', 'NCT01697657', 'NCT01707134', 'NCT03220425', 'NCT01486940', 'NCT00312156', 'NCT00435019']",MONDO_0005147,type 1 diabetes mellitus
382,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
383,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,3.0,"['NCT00271284', 'NCT02735044', 'NCT00127634', 'NCT02666430', 'NCT00356109', 'NCT02273180', 'NCT03371082', 'NCT01461616', 'NCT01569841', 'NCT00115570', 'NCT00095082', 'NCT00982228', 'NCT01454284', 'NCT02059161', 'NCT00993473', 'NCT02227862', 'NCT03338023', 'NCT02034513', 'NCT01683266', 'NCT00272090', 'NCT00537251', 'NCT01481779', 'NCT03740919', 'NCT03952130', 'NCT01223131', 'NCT00694122', 'NCT00312104', 'NCT03874715', 'NCT03376789', 'NCT01689129', 'NCT01421147', 'NCT01079234', 'NCT03214367']",MONDO_0005147,type 1 diabetes mellitus
384,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01808690', 'NCT01483560', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
385,IMPDH1,inosine monophosphate dehydrogenase 1,MYCOPHENOLIC ACID,Small molecule,CHEMBL866,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
386,INSR,insulin receptor,INSULIN PORK,Protein,CHEMBL1201539,3.0,"['NCT01194882', 'NCT01707134', 'NCT01445951', 'NCT01486940']",MONDO_0005147,type 1 diabetes mellitus
387,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
388,AGTR1,angiotensin II receptor type 1,CANDESARTAN,Small molecule,CHEMBL1016,3.0,['NCT00252720'],MONDO_0005147,type 1 diabetes mellitus
389,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
390,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
391,DPP4,dipeptidyl peptidase 4,VILDAGLIPTIN,Small molecule,CHEMBL142703,3.0,['NCT01559025'],MONDO_0005147,type 1 diabetes mellitus
392,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
393,CALCR,calcitonin receptor,PRAMLINTIDE ACETATE,Protein,CHEMBL3833353,3.0,"['NCT00042458', 'NCT00108004', 'NCT00107107']",MONDO_0005147,type 1 diabetes mellitus
