,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
759,FGFR3,fibroblast growth factor receptor 3,NINTEDANIB,Small molecule,CHEMBL502835,2.0,['NCT04338802'],MONDO_0100096,COVID-19
760,ADRA2B,adrenoceptor alpha 2B,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04488081'],MONDO_0100096,COVID-19
761,DNMT1,DNA methyltransferase 1,DECITABINE,Small molecule,CHEMBL1201129,2.0,['NCT04482621'],MONDO_0100096,COVID-19
762,IL10RB,interleukin 10 receptor subunit beta,EFLEPEDOCOKIN ALFA,Protein,CHEMBL4594542,2.0,['NCT05205668'],MONDO_0100096,COVID-19
763,S1PR1,sphingosine-1-phosphate receptor 1,FINGOLIMOD,Small molecule,CHEMBL314854,2.0,['NCT04280588'],MONDO_0100096,COVID-19
764,CYP3A43,cytochrome P450 family 3 subfamily A member 43,RITONAVIR,Small molecule,CHEMBL163,2.0,['NCT04521400'],MONDO_0100096,COVID-19
765,ADRA1A,adrenoceptor alpha 1A,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04488081'],MONDO_0100096,COVID-19
766,CCR5,C-C motif chemokine receptor 5,LERONLIMAB,Antibody,CHEMBL2109343,2.0,['NCT04347239'],MONDO_0100096,COVID-19
767,IL6R,interleukin 6 receptor,SARILUMAB,Antibody,CHEMBL2108730,2.0,['NCT04324073'],MONDO_0100096,COVID-19
768,F10,coagulation factor X,RIVAROXABAN,Small molecule,CHEMBL198362,2.0,['NCT04351724'],MONDO_0100096,COVID-19
769,PDE4D,phosphodiesterase 4D,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
770,SLC22A11,solute carrier family 22 member 11,PROBENECID,Small molecule,CHEMBL897,2.0,['NCT05442983'],MONDO_0100096,COVID-19
771,ADRA1D,adrenoceptor alpha 1D,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04360096'],MONDO_0100096,COVID-19
772,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04355143', 'NCT04867226', 'NCT04360980', 'NCT04756128', 'NCT04359095', 'NCT04403243']",MONDO_0100096,COVID-19
773,IFNLR1,interferon lambda receptor 1,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,2.0,['NCT04331899'],MONDO_0100096,COVID-19
774,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing",APILIMOD,Small molecule,CHEMBL4297643,2.0,['NCT04446377'],MONDO_0100096,COVID-19
775,SELP,selectin P,CRIZANLIZUMAB,Antibody,CHEMBL4297734,2.0,['NCT04435184'],MONDO_0100096,COVID-19
776,IL4R,interleukin 4 receptor,DUPILUMAB,Antibody,CHEMBL2108675,2.0,['NCT04920916'],MONDO_0100096,COVID-19
777,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
778,AKR1B1,aldo-keto reductase family 1 member B,CAFICRESTAT,Small molecule,CHEMBL4297455,2.0,['NCT04365699'],MONDO_0100096,COVID-19
779,IL1B,interleukin 1 beta,CANAKINUMAB,Antibody,CHEMBL1201834,2.0,['NCT04365153'],MONDO_0100096,COVID-19
780,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,2.0,"['NCT04345653', 'NCT04328961']",MONDO_0100096,COVID-19
781,IFNLR1,interferon lambda receptor 1,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,2.0,['NCT04388709'],MONDO_0100096,COVID-19
782,PTGS2,prostaglandin-endoperoxide synthase 2,ASPIRIN,Small molecule,CHEMBL25,2.0,['NCT04363840'],MONDO_0100096,COVID-19
783,PDE1B,phosphodiesterase 1B,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
784,PDE4C,phosphodiesterase 4C,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,"['NCT05166876', 'NCT04424901']",MONDO_0100096,COVID-19
785,BRD4,bromodomain containing 4,APABETALONE,Small molecule,CHEMBL2393130,2.0,['NCT04894266'],MONDO_0100096,COVID-19
786,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,2.0,['NCT04385264'],MONDO_0100096,COVID-19
787,HRH2,histamine receptor H2,FAMOTIDINE,Small molecule,CHEMBL902,2.0,['NCT04488081'],MONDO_0100096,COVID-19
788,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
789,VDR,vitamin D receptor,CALCIFEDIOL,Small molecule,CHEMBL1040,2.0,['NCT04366908'],MONDO_0100096,COVID-19
790,BRDT,bromodomain testis associated,APABETALONE,Small molecule,CHEMBL2393130,2.0,['NCT04894266'],MONDO_0100096,COVID-19
791,ADRB2,adrenoceptor beta 2,FORMOTEROL,Small molecule,CHEMBL1256786,2.0,['NCT04331470'],MONDO_0100096,COVID-19
792,PDE3A,phosphodiesterase 3A,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,"['NCT04424901', 'NCT05166876']",MONDO_0100096,COVID-19
793,KCNH2,potassium voltage-gated channel subfamily H member 2,AMIODARONE,Small molecule,CHEMBL633,2.0,['NCT04351763'],MONDO_0100096,COVID-19
794,TUBB4B,tubulin beta 4B class IVb,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04756128', 'NCT04359095', 'NCT04355143', 'NCT04867226', 'NCT04403243', 'NCT04360980']",MONDO_0100096,COVID-19
795,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,2.0,['NCT04363840'],MONDO_0100096,COVID-19
796,CYP3A4,cytochrome P450 family 3 subfamily A member 4,RITONAVIR,Small molecule,CHEMBL163,2.0,['NCT04521400'],MONDO_0100096,COVID-19
797,TUBB4B,tubulin beta 4B class IVb,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04492358', 'NCT04367168', 'NCT04375202', 'NCT04326790', 'NCT04363437']",MONDO_0100096,COVID-19
798,LCK,"LCK proto-oncogene, Src family tyrosine kinase",DASATINIB,Small molecule,CHEMBL1421,2.0,['NCT04830735'],MONDO_0100096,COVID-19
799,PDE9A,phosphodiesterase 9A,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
800,SCN1A,sodium voltage-gated channel alpha subunit 1,LIDOCAINE,Small molecule,CHEMBL79,2.0,['NCT04901065'],MONDO_0100096,COVID-19
801,IFNAR1,interferon alpha and beta receptor subunit 1,PEGINTERFERON ALFA-2B,Protein,CHEMBL1201561,2.0,['NCT04480138'],MONDO_0100096,COVID-19
802,RARG,retinoic acid receptor gamma,TRETINOIN,Small molecule,CHEMBL38,2.0,"['NCT04568096', 'NCT04396067']",MONDO_0100096,COVID-19
803,NR3C1,nuclear receptor subfamily 3 group C member 1,FLUTICASONE PROPIONATE,Small molecule,CHEMBL1473,2.0,['NCT05054322'],MONDO_0100096,COVID-19
804,EDNRA,endothelin receptor type A,AMBRISENTAN,Small molecule,CHEMBL1111,2.0,['NCT04393246'],MONDO_0100096,COVID-19
805,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE HEMISUCCINATE,Small molecule,CHEMBL1201265,2.0,['NCT04343729'],MONDO_0100096,COVID-19
806,IL10RB,interleukin 10 receptor subunit beta,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,2.0,['NCT04534673'],MONDO_0100096,COVID-19
807,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5,DACTOLISIB,Small molecule,CHEMBL1879463,2.0,['NCT04584710'],MONDO_0100096,COVID-19
808,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
809,IFNLR1,interferon lambda receptor 1,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,2.0,['NCT04354259'],MONDO_0100096,COVID-19
810,PDE8B,phosphodiesterase 8B,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
811,IL1R1,interleukin 1 receptor type 1,ANAKINRA,Protein,CHEMBL1201570,2.0,['NCT04357366'],MONDO_0100096,COVID-19
812,GUCY1B1,guanylate cyclase 1 soluble subunit beta 1,NITRIC OXIDE,Small molecule,CHEMBL1200689,2.0,"['NCT03331445', 'NCT04338828', 'NCT04388683']",MONDO_0100096,COVID-19
813,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,2.0,"['NCT04712279', 'NCT04359537', 'NCT04400019', 'NCT04437693', 'NCT04350450', 'NCT04354441', 'NCT04361318']",MONDO_0100096,COVID-19
814,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,2.0,"['NCT04407130', 'NCT04349410']",MONDO_0100096,COVID-19
815,JAK2,Janus kinase 2,TOFACITINIB,Small molecule,CHEMBL221959,2.0,['NCT04412252'],MONDO_0100096,COVID-19
816,IL6R,interleukin 6 receptor,TOCILIZUMAB,Antibody,CHEMBL1237022,2.0,"['NCT04315480', 'NCT04479358', 'NCT04317092', 'NCT04331808', 'NCT04321993', 'NCT04363853']",MONDO_0100096,COVID-19
817,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
818,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,2.0,"['NCT04477993', 'NCT04366232']",MONDO_0100096,COVID-19
819,JAK1,Janus kinase 1,BARICITINIB,Small molecule,CHEMBL2105759,2.0,['NCT04340232'],MONDO_0100096,COVID-19
820,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,2.0,"['NCT04329923', 'NCT04369742', 'NCT04605588', 'NCT04322396', 'NCT04336332', 'NCT04335552', 'NCT04358068', 'NCT04345861', 'NCT04373044', 'NCT04307693', 'NCT04353271', 'NCT04354428', 'NCT04340544']",MONDO_0100096,COVID-19
821,BTK,Bruton tyrosine kinase,IBRUTINIB,Small molecule,CHEMBL1873475,2.0,['NCT04665115'],MONDO_0100096,COVID-19
822,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,2.0,"['NCT04389359', 'NCT04374552']",MONDO_0100096,COVID-19
823,CACNA1C,calcium voltage-gated channel subunit alpha1 C,DILTIAZEM,Small molecule,CHEMBL23,2.0,['NCT05563168'],MONDO_0100096,COVID-19
824,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,2.0,['NCT04385264'],MONDO_0100096,COVID-19
825,C1S,complement C1s,HUMAN C1-ESTERASE INHIBITOR,Enzyme,CHEMBL4297549,2.0,['NCT05010876'],MONDO_0100096,COVID-19
826,IL22RA1,interleukin 22 receptor subunit alpha 1,EFLEPEDOCOKIN ALFA,Protein,CHEMBL4594542,2.0,['NCT05205668'],MONDO_0100096,COVID-19
827,PTGIR,prostaglandin I2 receptor,EPOPROSTENOL,Small molecule,CHEMBL1139,2.0,['NCT04452669'],MONDO_0100096,COVID-19
828,CETP,cholesteryl ester transfer protein,DALCETRAPIB,Small molecule,CHEMBL313006,2.0,['NCT04676867'],MONDO_0100096,COVID-19
829,CYP3A5,cytochrome P450 family 3 subfamily A member 5,RITONAVIR,Small molecule,CHEMBL163,2.0,"['NCT04459286', 'NCT04307693', 'NCT04354428']",MONDO_0100096,COVID-19
830,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT05667077'],MONDO_0100096,COVID-19
831,KLRC1,killer cell lectin like receptor C1,MONALIZUMAB,Antibody,CHEMBL4297787,2.0,['NCT04333914'],MONDO_0100096,COVID-19
832,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,2.0,['NCT04488081'],MONDO_0100096,COVID-19
833,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ROSUVASTATIN,Small molecule,CHEMBL1496,2.0,['NCT04359095'],MONDO_0100096,COVID-19
834,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,2.0,['NCT04354714'],MONDO_0100096,COVID-19
835,SRD5A2,steroid 5 alpha-reductase 2,DUTASTERIDE,Small molecule,CHEMBL1200969,2.0,['NCT04729491'],MONDO_0100096,COVID-19
836,SCN7A,sodium voltage-gated channel alpha subunit 7,LIDOCAINE,Small molecule,CHEMBL79,2.0,['NCT04901065'],MONDO_0100096,COVID-19
837,CCR2,C-C motif chemokine receptor 2,CENICRIVIROC,Small molecule,CHEMBL2110727,2.0,['NCT04488081'],MONDO_0100096,COVID-19
838,MTNR1B,melatonin receptor 1B,RAMELTEON,Small molecule,CHEMBL1218,2.0,['NCT04470297'],MONDO_0100096,COVID-19
839,CHRM3,cholinergic receptor muscarinic 3,GLYCOPYRRONIUM,Small molecule,CHEMBL1201335,2.0,['NCT04937543'],MONDO_0100096,COVID-19
840,SCN9A,sodium voltage-gated channel alpha subunit 9,LIDOCAINE,Small molecule,CHEMBL79,2.0,['NCT04901065'],MONDO_0100096,COVID-19
841,OPRM1,opioid receptor mu 1,NALTREXONE,Small molecule,CHEMBL19019,2.0,['NCT04604678'],MONDO_0100096,COVID-19
842,TRPV1,transient receptor potential cation channel subfamily V member 1,ACETAMINOPHEN,Small molecule,CHEMBL112,2.0,['NCT04920838'],MONDO_0100096,COVID-19
843,IFNG,interferon gamma,EMAPALUMAB,Antibody,CHEMBL3989977,2.0,['NCT04324021'],MONDO_0100096,COVID-19
844,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
845,PDE1A,phosphodiesterase 1A,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
846,CSNK2A1,casein kinase 2 alpha 1,SILMITASERTIB,Small molecule,CHEMBL1230165,2.0,"['NCT04668209', 'NCT04663737']",MONDO_0100096,COVID-19
847,IFNAR2,interferon alpha and beta receptor subunit 2,PEGINTERFERON ALFA-2B,Protein,CHEMBL1201561,2.0,['NCT04480138'],MONDO_0100096,COVID-19
848,GNRHR,gonadotropin releasing hormone receptor,DEGARELIX,Protein,CHEMBL415606,2.0,['NCT04397718'],MONDO_0100096,COVID-19
849,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,2.0,"['NCT04349410', 'NCT04244591']",MONDO_0100096,COVID-19
850,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,2.0,['NCT04433078'],MONDO_0100096,COVID-19
851,ADRA2A,adrenoceptor alpha 2A,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04488081'],MONDO_0100096,COVID-19
852,BTK,Bruton tyrosine kinase,IBRUTINIB,Small molecule,CHEMBL1873475,2.0,['NCT04439006'],MONDO_0100096,COVID-19
853,PDE3B,phosphodiesterase 3B,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,"['NCT05166876', 'NCT04424901']",MONDO_0100096,COVID-19
854,PPIA,peptidylprolyl isomerase A,ALISPORIVIR,Protein,CHEMBL1651956,2.0,['NCT04608214'],MONDO_0100096,COVID-19
855,LTA4H,leukotriene A4 hydrolase,ACEBILUSTAT,Small molecule,CHEMBL4297604,2.0,"['NCT04662086', 'NCT04662060']",MONDO_0100096,COVID-19
856,JAK3,Janus kinase 3,TOFACITINIB,Small molecule,CHEMBL221959,2.0,['NCT04412252'],MONDO_0100096,COVID-19
857,IL6,interleukin 6,CLAZAKIZUMAB,Antibody,CHEMBL2108589,2.0,['NCT04381052'],MONDO_0100096,COVID-19
858,KDR,kinase insert domain receptor,NINTEDANIB,Small molecule,CHEMBL502835,2.0,['NCT04338802'],MONDO_0100096,COVID-19
859,IFNAR1,interferon alpha and beta receptor subunit 1,INTERFERON BETA-1A,Protein,CHEMBL1201562,2.0,"['NCT04343768', 'NCT04385095']",MONDO_0100096,COVID-19
860,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,2.0,"['NCT04349410', 'NCT04407130']",MONDO_0100096,COVID-19
861,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
862,F10,coagulation factor X,APIXABAN,Small molecule,CHEMBL231779,2.0,['NCT05088928'],MONDO_0100096,COVID-19
863,ADRB2,adrenoceptor beta 2,FORMOTEROL,Small molecule,CHEMBL1256786,2.0,['NCT04937543'],MONDO_0100096,COVID-19
864,JAK2,Janus kinase 2,BARICITINIB,Small molecule,CHEMBL2105759,2.0,"['NCT04346147', 'NCT04321993']",MONDO_0100096,COVID-19
865,HRH2,histamine receptor H2,FAMOTIDINE,Small molecule,CHEMBL902,2.0,['NCT04724720'],MONDO_0100096,COVID-19
866,ADRA2A,adrenoceptor alpha 2A,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04844580'],MONDO_0100096,COVID-19
867,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE SODIUM SUCCINATE,Small molecule,CHEMBL1201081,2.0,['NCT04343729'],MONDO_0100096,COVID-19
868,CYP3A4,cytochrome P450 family 3 subfamily A member 4,RITONAVIR,Small molecule,CHEMBL163,2.0,['NCT05438602'],MONDO_0100096,COVID-19
869,VDR,vitamin D receptor,CALCITRIOL,Small molecule,CHEMBL846,2.0,['NCT05765617'],MONDO_0100096,COVID-19
870,TLR7,toll like receptor 7,ENPATORAN,Small molecule,CHEMBL4802159,2.0,['NCT04448756'],MONDO_0100096,COVID-19
871,RARB,retinoic acid receptor beta,ISOTRETINOIN,Small molecule,CHEMBL547,2.0,"['NCT04389580', 'NCT04577378', 'NCT04396067', 'NCT04578236']",MONDO_0100096,COVID-19
872,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3,DACTOLISIB,Small molecule,CHEMBL1879463,2.0,['NCT04409327'],MONDO_0100096,COVID-19
873,JAK3,Janus kinase 3,TOFACITINIB,Small molecule,CHEMBL221959,2.0,['NCT04415151'],MONDO_0100096,COVID-19
874,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,2.0,['NCT04433078'],MONDO_0100096,COVID-19
875,CD14,CD14 molecule,VB-201,Small molecule,CHEMBL4297333,2.0,['NCT04733833'],MONDO_0100096,COVID-19
876,FGFR1,fibroblast growth factor receptor 1,NINTEDANIB,Small molecule,CHEMBL502835,2.0,['NCT04338802'],MONDO_0100096,COVID-19
877,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT05667077'],MONDO_0100096,COVID-19
878,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,2.0,"['NCT04349410', 'NCT04407130']",MONDO_0100096,COVID-19
879,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
880,ADRA1B,adrenoceptor alpha 1B,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04488081'],MONDO_0100096,COVID-19
881,PTGS2,prostaglandin-endoperoxide synthase 2,CELECOXIB,Small molecule,CHEMBL118,2.0,['NCT04488081'],MONDO_0100096,COVID-19
882,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,2.0,"['NCT04338958', 'NCT04374149', 'NCT04348695', 'NCT04359290', 'NCT04403243']",MONDO_0100096,COVID-19
883,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
884,CYP3A43,cytochrome P450 family 3 subfamily A member 43,RITONAVIR,Small molecule,CHEMBL163,2.0,"['NCT04331470', 'NCT04351724', 'NCT05567952', 'NCT05041907', 'NCT04466241', 'NCT05656443']",MONDO_0100096,COVID-19
885,JAK1,Janus kinase 1,RUXOLITINIB,Small molecule,CHEMBL1789941,2.0,['NCT04354714'],MONDO_0100096,COVID-19
886,AR,androgen receptor,BICALUTAMIDE,Small molecule,CHEMBL409,2.0,['NCT04374279'],MONDO_0100096,COVID-19
887,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
888,F11,coagulation factor XI,HUMAN C1-ESTERASE INHIBITOR,Enzyme,CHEMBL4297549,2.0,['NCT05010876'],MONDO_0100096,COVID-19
889,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
890,PDE1C,phosphodiesterase 1C,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
891,F10,coagulation factor X,RIVAROXABAN,Small molecule,CHEMBL198362,2.0,['NCT05088928'],MONDO_0100096,COVID-19
892,PDE3B,phosphodiesterase 3B,ENSIFENTRINE,Small molecule,CHEMBL4594287,2.0,['NCT04527471'],MONDO_0100096,COVID-19
893,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,2.0,['NCT04860518'],MONDO_0100096,COVID-19
894,KIT,"KIT proto-oncogene, receptor tyrosine kinase",IMATINIB MESYLATE,Small molecule,CHEMBL1642,2.0,['NCT04488081'],MONDO_0100096,COVID-19
895,C5,complement C5,ZILUCOPLAN,Protein,CHEMBL4298207,2.0,['NCT04382755'],MONDO_0100096,COVID-19
896,IL6,interleukin 6,CLAZAKIZUMAB,Antibody,CHEMBL2108589,2.0,"['NCT04348500', 'NCT04343989']",MONDO_0100096,COVID-19
897,PDE8A,phosphodiesterase 8A,DIPYRIDAMOLE,Small molecule,CHEMBL932,2.0,['NCT04391179'],MONDO_0100096,COVID-19
898,PDE4D,phosphodiesterase 4D,ENSIFENTRINE,Small molecule,CHEMBL4594287,2.0,['NCT04527471'],MONDO_0100096,COVID-19
899,SRD5A3,steroid 5 alpha-reductase 3,DUTASTERIDE,Small molecule,CHEMBL1200969,2.0,['NCT04729491'],MONDO_0100096,COVID-19
900,ESR1,estrogen receptor 1,TOREMIFENE,Small molecule,CHEMBL1655,2.0,['NCT04531748'],MONDO_0100096,COVID-19
901,TUBB2B,tubulin beta 2B class IIb,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04363437', 'NCT04492358', 'NCT04367168', 'NCT04375202', 'NCT04326790']",MONDO_0100096,COVID-19
902,TOP2B,DNA topoisomerase II beta,ETOPOSIDE,Small molecule,CHEMBL44657,2.0,['NCT04356690'],MONDO_0100096,COVID-19
903,VDR,vitamin D receptor,CHOLECALCIFEROL,Small molecule,CHEMBL1042,2.0,['NCT04400890'],MONDO_0100096,COVID-19
904,NR3C1,nuclear receptor subfamily 3 group C member 1,CICLESONIDE,Small molecule,CHEMBL2040682,2.0,['NCT04435795'],MONDO_0100096,COVID-19
905,TRPV1,transient receptor potential cation channel subfamily V member 1,ACETAMINOPHEN,Small molecule,CHEMBL112,2.0,['NCT04532931'],MONDO_0100096,COVID-19
906,ADRA2C,adrenoceptor alpha 2C,AVIPTADIL,Protein,CHEMBL1981592,2.0,['NCT04844580'],MONDO_0100096,COVID-19
907,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT05667077'],MONDO_0100096,COVID-19
908,IL6R,interleukin 6 receptor,TOCILIZUMAB,Antibody,CHEMBL1237022,2.0,"['NCT04335071', 'NCT04335305', 'NCT04322773', 'NCT04377659', 'NCT04435717']",MONDO_0100096,COVID-19
909,PDE4C,phosphodiesterase 4C,APREMILAST,Small molecule,CHEMBL514800,2.0,['NCT04488081'],MONDO_0100096,COVID-19
910,SERPINC1,serpin family C member 1,ENOXAPARIN SODIUM,Oligosaccharide,CHEMBL1201476,2.0,['NCT04640181'],MONDO_0100096,COVID-19
911,LYN,"LYN proto-oncogene, Src family tyrosine kinase",DASATINIB,Small molecule,CHEMBL1421,2.0,['NCT04830735'],MONDO_0100096,COVID-19
912,GCK,glucokinase,AZD-1656,Small molecule,CHEMBL3219124,2.0,['NCT04516759'],MONDO_0100096,COVID-19
913,ESR1,estrogen receptor 1,TAMOXIFEN CITRATE,Small molecule,CHEMBL786,2.0,"['NCT04568096', 'NCT04389580']",MONDO_0100096,COVID-19
914,CYSLTR1,cysteinyl leukotriene receptor 1,MONTELUKAST,Small molecule,CHEMBL787,2.0,['NCT04718285'],MONDO_0100096,COVID-19
915,PTGS2,prostaglandin-endoperoxide synthase 2,ACETAMINOPHEN,Small molecule,CHEMBL112,2.0,['NCT04532931'],MONDO_0100096,COVID-19
916,TYK2,tyrosine kinase 2,TOFACITINIB,Small molecule,CHEMBL221959,2.0,['NCT04332042'],MONDO_0100096,COVID-19
917,IFNAR2,interferon alpha and beta receptor subunit 2,INTERFERON ALFACON-1,Protein,CHEMBL1201557,2.0,['NCT05485584'],MONDO_0100096,COVID-19
918,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
919,TUBB2A,tubulin beta 2A class IIa,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04867226', 'NCT04756128', 'NCT04355143', 'NCT04359095', 'NCT04360980', 'NCT04403243']",MONDO_0100096,COVID-19
920,CRBN,cereblon,THALIDOMIDE,Small molecule,CHEMBL468,2.0,"['NCT04273581', 'NCT04273529']",MONDO_0100096,COVID-19
921,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,KETAMINE,Small molecule,CHEMBL742,2.0,['NCT04365985'],MONDO_0100096,COVID-19
922,TUBB,tubulin beta class I,COLCHICINE,Small molecule,CHEMBL107,2.0,"['NCT04756128', 'NCT04359095', 'NCT04867226', 'NCT04355143', 'NCT04403243', 'NCT04360980']",MONDO_0100096,COVID-19
923,IFNAR2,interferon alpha and beta receptor subunit 2,INTERFERON BETA-1B,Protein,CHEMBL1201563,2.0,"['NCT04494399', 'NCT04647695']",MONDO_0100096,COVID-19
924,SYK,spleen associated tyrosine kinase,FOSTAMATINIB,Small molecule,CHEMBL2103830,2.0,['NCT04579393'],MONDO_0100096,COVID-19
925,RAMP1,receptor activity modifying protein 1,ZAVEGEPANT,Small molecule,CHEMBL2397415,2.0,['NCT04346615'],MONDO_0100096,COVID-19
926,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT04604678'],MONDO_0100096,COVID-19
927,IL22RA1,interleukin 22 receptor subunit alpha 1,EFLEPEDOCOKIN ALFA,Protein,CHEMBL4594542,2.0,['NCT04498377'],MONDO_0100096,COVID-19
928,JAK2,Janus kinase 2,TOFACITINIB,Small molecule,CHEMBL221959,2.0,['NCT04415151'],MONDO_0100096,COVID-19
929,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,2.0,"['NCT04575558', 'NCT04374552', 'NCT04347889', 'NCT04459702', 'NCT04351516', 'NCT04389359', 'NCT04379492', 'NCT04363866']",MONDO_0100096,COVID-19
